student_id,course_id,enrollment_date
Епифан,История 284,2024-10-02
Епифан,Программирование 984,2024-08-03
Таисия,Экономика 799,2024-10-04
Епифан,Экономика 576,2025-01-20
Епифан,История 791,2024-07-26
Епифан,Право 343,2025-01-20
Епифан,Право 372,2025-05-17
Епифан,Психология 669,2025-04-18
Алина,История 500,2024-10-11
Алина,Химия 647,2024-12-29
Алина,Математический анализ 479,2024-07-05
Алина,Программирование 939,2024-08-16
Иван,Биология 509,2024-10-18
Денис,Литература 215,2024-10-19
Варфоломей,Психология 844,2024-11-09
Варфоломей,Биология 143,2024-10-08
Варфоломей,Биология 196,2025-01-12
Варфоломей,Программирование 225,2024-10-27
Варфоломей,Медицина 311,2024-09-13
Гурий,Биология 218,2024-12-26
Гурий,Химия 906,2024-11-11
Гурий,Программирование 832,2024-07-27
Гурий,Программирование 193,2024-11-11
Елисей,Право 680,2025-03-19
Матвей,Психология 735,2024-11-23
Боян,Математический анализ 398,2025-02-01
Игорь,Химия 250,2024-09-07
Максимильян,Экономика 281,2024-07-06
Максимильян,Биология 300,2024-08-18
Максимильян,Литература 222,2024-09-28
Давыд,Биология 636,2025-04-09
Давыд,Право 141,2025-03-19
Евфросиния,Право 553,2025-02-21
Евфросиния,Биология 615,2024-11-22
Митофан,Математический анализ 709,2025-04-29
Митофан,Программирование 127,2024-07-27
Митофан,История 284,2024-10-07
Митофан,Математический анализ 479,2024-07-08
Митофан,Литература 801,2024-06-08
Твердислав,Право 343,2024-12-27
Твердислав,Медицина 862,2025-03-08
Твердислав,Экономика 931,2025-03-19
Твердислав,Математический анализ 107,2024-07-20
Кондратий,Математический анализ 515,2024-09-01
Кондратий,История 178,2025-01-20
Кондратий,Литература 636,2024-07-04
Тарас,Биология 404,2025-02-18
Тарас,Математический анализ 107,2024-07-29
Тарас,Математический анализ 473,2025-05-02
Тарас,Литература 702,2025-03-12
Раиса,Психология 603,2024-10-29
Раиса,Биология 404,2024-07-03
Раиса,Программирование 606,2025-02-02
Раиса,Биология 320,2024-12-13
Леон,Психология 844,2025-02-01
Леон,Математический анализ 842,2024-09-01
Леон,Право 553,2024-10-15
Соломон,Право 353,2024-12-13
Соломон,Программирование 142,2025-02-02
Геннадий,Биология 764,2024-09-18
Геннадий,Биология 508,2024-05-30
Геннадий,Право 343,2025-03-30
Геннадий,Экономика 469,2025-01-26
Олимпий,Программирование 351,2025-02-12
Олимпий,Программирование 436,2024-05-31
Олимпий,Биология 764,2024-09-20
Олимпий,Психология 235,2025-04-11
Олимпий,Психология 844,2024-05-26
Селиверст,Экономика 469,2025-03-13
Селиверст,Медицина 268,2024-12-23
Селиверст,Программирование 629,2024-06-19
Селиверст,История 222,2024-05-23
Михей,Биология 691,2024-12-15
Платон,Медицина 463,2024-07-13
Роман,Право 429,2024-09-23
Боян,Психология 303,2025-01-25
Боян,Математический анализ 560,2025-01-22
Максимильян,Математический анализ 855,2024-12-25
Максимильян,Программирование 873,2024-10-15
Максимильян,Биология 196,2024-09-16
Максимильян,Математический анализ 636,2025-04-25
Максимильян,Математический анализ 826,2025-03-14
Ефрем,Психология 617,2024-12-21
Ефрем,Программирование 521,2024-12-13
Ефрем,Медицина 821,2025-02-23
Потап,Биология 508,2024-07-08
Потап,Программирование 193,2025-02-08
Оксана,История 393,2025-03-20
Оксана,Литература 450,2025-03-01
Оксана,Химия 454,2024-08-02
Оксана,Программирование 225,2024-08-26
Бажен,Математический анализ 817,2024-07-13
Бажен,Математический анализ 473,2024-11-18
Вячеслав,Психология 220,2025-01-24
Иван,Медицина 821,2025-01-14
Зинаида,Медицина 552,2025-04-26
Зинаида,Экономика 643,2024-09-18
Зинаида,Медицина 979,2025-02-23
Зинаида,Медицина 810,2024-05-26
Зинаида,История 708,2024-06-10
Емельян,Химия 146,2025-02-03
Емельян,Химия 774,2025-04-23
Емельян,Математический анализ 515,2025-04-22
Емельян,Химия 250,2024-12-25
Эмилия,Право 863,2024-09-15
Эмилия,Литература 331,2024-11-24
Нифонт,Химия 576,2024-12-03
Нифонт,История 823,2024-06-26
Нифонт,Литература 732,2025-04-07
Нифонт,Химия 981,2025-05-09
Нифонт,История 238,2024-06-06
Казимир,Экономика 988,2024-12-20
Казимир,История 708,2025-04-27
Казимир,Биология 779,2025-02-28
Казимир,Медицина 463,2025-01-19
Казимир,История 216,2024-11-05
Соломон,Литература 801,2024-10-11
Соломон,Биология 218,2025-01-07
Соломон,Экономика 136,2024-12-06
Соломон,Психология 618,2025-01-25
Исай,Право 372,2025-05-05
Исай,Литература 728,2024-07-10
Исай,Математический анализ 636,2024-06-12
Василий,История 500,2024-08-14
Василий,Биология 196,2024-10-02
Гремислав,Химия 250,2024-07-29
Гремислав,Программирование 225,2025-04-14
Гремислав,Программирование 470,2024-09-04
Гремислав,Программирование 959,2024-12-09
Игорь,Программирование 989,2025-04-23
Игорь,Математический анализ 882,2025-02-15
Игорь,Экономика 303,2024-08-25
Игорь,Литература 295,2024-05-23
Игорь,Программирование 193,2025-04-04
Надежда,Экономика 643,2024-07-17
Надежда,Биология 101,2024-10-01
Надежда,Математический анализ 876,2024-06-04
