student_id,course_id,enrollment_date
Софрон,Право 314,2024-11-16
Софрон,Литература 603,2025-04-06
Софрон,Экономика 589,2025-03-10
Элеонора,Химия 433,2025-03-24
Элеонора,Литература 131,2024-11-07
Элеонора,Химия 619,2024-08-09
Элеонора,Психология 307,2025-04-10
Элеонора,Химия 735,2024-12-12
Виссарион,Биология 536,2024-11-12
Виссарион,Экономика 529,2025-05-20
Виссарион,Медицина 154,2024-09-05
Виссарион,Программирование 732,2025-02-26
Виссарион,Программирование 660,2024-11-04
Ферапонт,Химия 369,2025-05-08
Ладимир,Медицина 793,2025-02-21
Ладимир,Экономика 416,2025-02-12
Ладимир,Биология 536,2025-04-19
Ладимир,Право 535,2025-01-31
Панкрат,Литература 517,2024-09-24
Панкрат,Право 433,2024-05-25
Панкрат,Психология 983,2024-10-15
Панкрат,Экономика 285,2024-11-25
Панкрат,Литература 994,2024-12-10
Лукьян,Биология 473,2024-05-28
Лукьян,Химия 978,2024-09-27
Лукьян,Право 507,2025-04-03
Лукьян,Психология 315,2024-07-28
Василий,Экономика 802,2025-04-20
Василий,Право 214,2024-11-21
Лучезар,Биология 296,2024-12-19
Лучезар,Математический анализ 762,2024-06-20
Лучезар,Математический анализ 815,2025-05-14
Лучезар,Право 345,2024-06-17
Соломон,Экономика 759,2025-03-14
Соломон,Медицина 154,2024-07-03
Соломон,Биология 362,2024-07-31
Соломон,Экономика 974,2024-09-09
Оксана,Химия 412,2025-02-24
Оксана,Химия 781,2024-08-20
Оксана,Экономика 728,2025-04-14
Денис,Химия 412,2024-07-08
Измаил,Психология 582,2025-04-20
Измаил,Программирование 293,2025-04-08
Измаил,Биология 592,2025-01-05
Измаил,Математический анализ 762,2025-05-17
Демьян,Программирование 465,2025-01-31
Демьян,Психология 838,2024-09-13
Демьян,Экономика 416,2025-05-09
Демьян,Право 221,2025-02-25
Демьян,Биология 112,2025-05-18
Лука,Право 221,2024-11-13
Ксения,Медицина 841,2024-12-21
Федосий,Математический анализ 541,2024-09-27
Богдан,Право 341,2024-06-13
Богдан,Психология 331,2024-12-13
Богдан,Медицина 353,2024-08-28
Пров,Психология 245,2024-05-28
Пров,Биология 839,2025-03-08
Пров,Биология 116,2025-05-08
Иван,Экономика 416,2024-08-12
Иван,Литература 181,2024-09-10
Иван,Химия 781,2025-02-04
Валентина,Химия 909,2025-02-13
Валентина,Программирование 522,2024-09-18
Валентина,Программирование 276,2024-11-18
Валентина,Право 627,2024-08-16
Наркис,Программирование 656,2024-08-04
Наркис,Математический анализ 815,2025-02-10
Наркис,Психология 807,2024-07-09
Наркис,Экономика 277,2024-05-28
Эммануил,Литература 963,2024-10-31
Лукия,Биология 592,2025-04-22
Лукия,Экономика 867,2024-08-04
Марина,История 297,2024-12-21
Любомир,Биология 544,2024-10-09
Любомир,Психология 500,2025-04-09
Савва,Программирование 379,2025-04-06
Савва,Медицина 154,2024-08-13
Савва,Математический анализ 195,2024-07-30
Савва,История 650,2024-06-22
Артемий,Математический анализ 308,2025-04-18
Амос,История 221,2024-10-26
Амос,Право 202,2025-01-27
Твердислав,Математический анализ 853,2025-05-03
Твердислав,Психология 986,2025-03-14
Болеслав,Медицина 345,2025-01-19
Гедеон,Программирование 231,2024-10-02
Гедеон,Программирование 687,2024-11-05
Давыд,Медицина 980,2024-10-16
Давыд,Математический анализ 580,2025-03-02
Давыд,Психология 867,2025-01-28
Дарья,Право 202,2024-07-11
Дарья,Медицина 214,2024-11-13
Дарья,Математический анализ 581,2024-07-14
Дарья,Программирование 379,2024-07-03
Терентий,Медицина 246,2025-05-06
Терентий,История 205,2024-12-19
Терентий,Литература 517,2024-10-08
Терентий,Экономика 915,2025-05-18
Терентий,Право 214,2025-02-21
Сила,Химия 460,2024-05-30
Сила,Право 313,2025-03-18
Сила,Математический анализ 255,2025-03-18
Сила,История 221,2024-11-24
Мефодий,Медицина 584,2025-01-20
Матвей,Литература 518,2024-11-09
Пантелеймон,Биология 779,2024-11-11
Пантелеймон,Программирование 807,2024-09-16
Пантелеймон,Химия 574,2024-11-11
Пантелеймон,Химия 284,2024-09-04
Филимон,Литература 475,2024-07-05
Филимон,Химия 531,2024-10-31
Филимон,Литература 689,2025-01-02
Филимон,Биология 695,2024-12-31
Филимон,Программирование 127,2024-06-04
Ферапонт,Экономика 759,2024-06-07
Ферапонт,Экономика 166,2024-10-12
Ферапонт,Экономика 915,2024-08-18
Ферапонт,Литература 517,2024-12-23
Чеслав,Право 214,2024-09-28
Радислав,Программирование 735,2025-02-05
Радислав,Медицина 651,2024-11-08
Изот,Химия 703,2024-07-02
Изот,Программирование 656,2024-11-14
Изот,Математический анализ 859,2024-06-30
Артем,Право 446,2024-06-24
Артем,Математический анализ 479,2024-12-10
Ульян,Химия 492,2025-03-26
Ульян,Медицина 409,2024-12-12
Ульян,Математический анализ 195,2024-10-19
Петр,Математический анализ 772,2025-05-11
Петр,Право 433,2025-03-27
Петр,Право 897,2025-03-28
Влас,Литература 982,2024-07-13
Феоктист,Экономика 168,2024-06-01
Феоктист,Экономика 266,2024-11-06
Феоктист,Медицина 353,2024-12-24
Ангелина,Химия 256,2025-03-25
Ангелина,Психология 307,2024-08-25
Ангелина,Медицина 414,2024-05-28
Ангелина,Экономика 373,2024-05-30
Ангелина,Экономика 166,2024-12-19
Савватий,Экономика 915,2024-07-27
